season,week,name,industry,est_fan_share,uncertainty,num_elim,is_eliminated,is_valid_signal
19,2,Randy Couture,Athlete,0.40504607535554926,0.30142904621924266,1,False,True
19,2,Sadie Robertson,TV Personality,0.2506736025796539,0.4379257735837171,1,False,True
19,2,Tavis Smiley,Radio Personality,2.6552804936052415e-24,6.230718319669484e-26,1,True,False
19,2,Tommy Chong,Comedian,5.986680488371657e-08,7.568753065594456e-15,1,False,False
19,3,Alfonso Ribeiro,Actor/Actress,0.289318476102681,0.8873367482282847,1,False,True
19,3,Antonio Sabato Jr.,Actor/Actress,0.00013234359447611326,2.173347755548225e-09,1,False,False
19,3,Bethany Mota,Social Media Personality,0.0003044917966876344,2.1975708917928262e-05,1,False,False
19,3,Betsey Johnson,Fashion Designer,0.21568502218921237,0.7381046232347395,1,False,True
19,3,Janel Parrish,Actor/Actress,9.210383441108786e-06,2.221934989511873e-10,1,False,False
19,3,Jonathan Bennett,Actor/Actress,4.7656597111473296e-06,5.805845041110343e-11,1,False,False
19,3,Lea Thompson,Actor/Actress,1.8010178977246515e-05,5.031604233585371e-09,1,False,False
19,3,Michael Waltrip,Racing Driver,0.0023455902529286496,2.8854311677078913e-05,1,False,False
19,3,Randy Couture,Athlete,2.906944544956592e-06,2.5682999748225945e-13,1,True,False
19,3,Sadie Robertson,TV Personality,1.5659686227777063e-06,4.150947464762066e-15,1,False,False
19,3,Tommy Chong,Comedian,0.4921776169287181,1.0,1,False,True
19,4,Alfonso Ribeiro,Actor/Actress,1.1951026042606392e-05,0.00022660710547476784,1,False,True
19,4,Antonio Sabato Jr.,Actor/Actress,0.004622514742021199,0.06460189272791708,1,False,True
19,4,Bethany Mota,Social Media Personality,0.09581297212760137,0.30664735749754984,1,False,True
19,4,Betsey Johnson,Fashion Designer,1.076049204411357e-11,1.7798169528552954e-16,1,True,False
19,4,Janel Parrish,Actor/Actress,1.3215648250490764e-07,1.6524729664408882e-07,1,False,False
19,4,Jonathan Bennett,Actor/Actress,0.3327230585225052,0.4556216791509628,1,False,True
19,4,Lea Thompson,Actor/Actress,0.2692112009623496,0.5222446899626901,1,False,True
19,4,Michael Waltrip,Racing Driver,0.06539401347767318,0.13445167597239288,1,False,True
19,4,Sadie Robertson,TV Personality,0.14171595590065622,0.3154824869954595,1,False,True
19,4,Tommy Chong,Comedian,0.09050820107389368,0.2166380844371472,1,False,True
19,5,Alfonso Ribeiro,Actor/Actress,0.1111111111111111,,0,False,False
19,5,Antonio Sabato Jr.,Actor/Actress,0.1111111111111111,,0,False,False
19,5,Bethany Mota,Social Media Personality,0.1111111111111111,,0,False,False
19,5,Janel Parrish,Actor/Actress,0.1111111111111111,,0,False,False
19,5,Jonathan Bennett,Actor/Actress,0.1111111111111111,,0,False,False
19,5,Lea Thompson,Actor/Actress,0.1111111111111111,,0,False,False
19,5,Michael Waltrip,Racing Driver,0.1111111111111111,,0,False,False
19,5,Sadie Robertson,TV Personality,0.1111111111111111,,0,False,False
19,5,Tommy Chong,Comedian,0.1111111111111111,,0,False,False
19,6,Alfonso Ribeiro,Actor/Actress,7.722639276070965e-07,1.0469858912487312e-14,1,False,False
19,6,Antonio Sabato Jr.,Actor/Actress,0.25224902394503024,0.527596433948969,1,False,True
19,6,Bethany Mota,Social Media Personality,4.417608530971334e-06,8.688417999629336e-11,1,False,False
19,6,Janel Parrish,Actor/Actress,0.007544654995874493,0.13436037411577278,1,False,True
19,6,Jonathan Bennett,Actor/Actress,4.813538352534539e-11,2.7268715546490407e-28,1,True,False
19,6,Lea Thompson,Actor/Actress,0.0012158390438722628,0.01521803260944301,1,False,True
19,6,Michael Waltrip,Racing Driver,0.36617305523554516,0.7018131616756249,1,False,True
19,6,Sadie Robertson,TV Personality,0.00033691804168817723,0.00028317489256148227,1,False,True
19,6,Tommy Chong,Comedian,0.37247531881739837,0.7980306211469823,1,False,True
19,7,Alfonso Ribeiro,Actor/Actress,0.4624458575659707,0.9919691006928785,1,False,True
19,7,Antonio Sabato Jr.,Actor/Actress,1.7128678230014512e-06,7.157351874066394e-14,1,True,False
19,7,Bethany Mota,Social Media Personality,0.00014702200742017089,2.7551507952863468e-05,1,False,False
19,7,Janel Parrish,Actor/Actress,4.5735577787215235e-06,3.7400595194708663e-16,1,False,False
19,7,Lea Thompson,Actor/Actress,9.125069768526878e-06,9.514645744455526e-10,1,False,False
19,7,Michael Waltrip,Racing Driver,0.5365382043837741,0.9919691006928785,1,False,True
19,7,Sadie Robertson,TV Personality,0.0005787180142614218,4.710963308885441e-05,1,False,False
19,7,Tommy Chong,Comedian,0.0002747865332038203,7.216365305551682e-05,1,False,False
19,8,Alfonso Ribeiro,Actor/Actress,0.9971834504888935,0.05367062339064732,1,False,True
19,8,Bethany Mota,Social Media Personality,0.002683517735047829,0.053670623390647786,1,False,True
19,8,Janel Parrish,Actor/Actress,4.310242077272428e-06,1.211422482479093e-10,1,False,False
19,8,Lea Thompson,Actor/Actress,9.198981939670372e-05,3.830912840293971e-08,1,False,False
19,8,Michael Waltrip,Racing Driver,9.559952953465106e-06,8.750513594762775e-12,1,True,False
19,8,Sadie Robertson,TV Personality,8.541733172929895e-07,1.1379081646635452e-14,1,False,False
19,8,Tommy Chong,Comedian,2.631758831386669e-05,1.1012142278608895e-11,1,False,False
19,9,Alfonso Ribeiro,Actor/Actress,4.712100840889679e-06,1.0761173164943994e-12,1,False,False
19,9,Bethany Mota,Social Media Personality,0.0010612894982643087,0.017539090636190864,1,False,True
19,9,Janel Parrish,Actor/Actress,1.2439478553722583e-05,1.4885901875674503e-10,1,False,False
19,9,Lea Thompson,Actor/Actress,6.2230401567258504e-06,3.5332634318030793e-14,1,True,False
19,9,Sadie Robertson,TV Personality,3.440734923508387e-05,2.981356525623963e-09,1,False,False
19,9,Tommy Chong,Comedian,0.9988809285329497,0.017539090636190746,1,False,True
19,10,Alfonso Ribeiro,Actor/Actress,0.006690142914461078,0.10029952183226169,1,False,True
19,10,Bethany Mota,Social Media Personality,0.9930063324796062,0.10029958118835935,1,False,True
19,10,Janel Parrish,Actor/Actress,0.00020958406305384,2.862947813992962e-08,1,False,False
19,10,Sadie Robertson,TV Personality,7.80332886422965e-06,2.5650649827627778e-11,1,False,False
19,10,Tommy Chong,Comedian,8.613721401348046e-05,1.1257953187480438e-08,1,True,False
19,11,Alfonso Ribeiro,Actor/Actress,0.25,,1,False,False
19,11,Bethany Mota,Social Media Personality,0.25,,1,True,False
19,11,Janel Parrish,Actor/Actress,0.25,,1,False,False
19,11,Sadie Robertson,TV Personality,0.25,,1,False,False
20,1,Charlotte McKinney,Model,0.08333333333333333,,0,False,False
20,1,Chris Soules,TV Personality,0.08333333333333333,,0,False,False
20,1,Michael Sam,Athlete,0.08333333333333333,,0,False,False
20,1,Nastia Liukin,Athlete,0.08333333333333333,,0,False,False
20,1,Noah Galloway,Motivational Speaker,0.08333333333333333,,0,False,False
20,1,Patti LaBelle,Singer/Rapper,0.08333333333333333,,0,False,False
20,1,Redfoo,Singer/Rapper,0.08333333333333333,,0,False,False
20,1,Riker Lynch,Actor/Actress,0.08333333333333333,,0,False,False
20,1,Robert Herjavec,Entrepreneur,0.08333333333333333,,0,False,False
20,1,Rumer Willis,Actor/Actress,0.08333333333333333,,0,False,False
20,1,Suzanne Somers,Actor/Actress,0.08333333333333333,,0,False,False
20,1,Willow Shields,Actor/Actress,0.08333333333333333,,0,False,False
20,2,Charlotte McKinney,Model,0.2029880021738239,0.5788202275556119,1,False,True
20,2,Chris Soules,TV Personality,0.18626223764152527,0.4904834327939644,1,False,True
20,2,Michael Sam,Athlete,0.06891751150605674,0.29074709481054894,1,False,True
20,2,Nastia Liukin,Athlete,2.771338326284071e-05,7.305615005171558e-11,1,False,False
20,2,Noah Galloway,Motivational Speaker,0.1102605300868596,0.44126165589441985,1,False,True
20,2,Patti LaBelle,Singer/Rapper,0.12274996484802884,0.5352140230380539,1,False,True
20,2,Redfoo,Singer/Rapper,4.690958986336194e-06,1.330716498159746e-10,1,True,False
20,2,Riker Lynch,Actor/Actress,1.1286839922318514e-06,9.260255824182483e-13,1,False,False
20,2,Robert Herjavec,Entrepreneur,0.13872760547122653,0.4980956685394039,1,False,True
20,2,Rumer Willis,Actor/Actress,5.8976611556290085e-05,3.726827598009033e-08,1,False,False
20,2,Suzanne Somers,Actor/Actress,0.16999779453614536,0.5516912565915157,1,False,True
20,2,Willow Shields,Actor/Actress,3.844098535431106e-06,1.1029656060745618e-12,1,False,False
20,3,Charlotte McKinney,Model,5.661386617597956e-08,5.347055163269064e-26,1,True,False
20,3,Chris Soules,TV Personality,6.025370405925317e-06,1.482102440488984e-10,1,False,False
20,3,Michael Sam,Athlete,0.9786325495374325,0.30506115859343974,1,False,True
20,3,Nastia Liukin,Athlete,7.185765225055344e-06,1.6742627650563732e-11,1,False,False
20,3,Noah Galloway,Motivational Speaker,2.0499297341037994e-06,6.603342910605962e-13,1,False,False
20,3,Patti LaBelle,Singer/Rapper,1.0425641068776644e-05,6.411365008532074e-10,1,False,False
20,3,Riker Lynch,Actor/Actress,0.02122794487802261,0.30506115859342064,1,False,True
20,3,Robert Herjavec,Entrepreneur,2.422485958085731e-05,8.127296054004979e-10,1,False,False
20,3,Rumer Willis,Actor/Actress,4.867825090104234e-05,1.2877778984420115e-07,1,False,False
20,3,Suzanne Somers,Actor/Actress,3.645161351847219e-05,5.1550417590605084e-08,1,False,False
20,3,Willow Shields,Actor/Actress,4.407540244734405e-06,1.6328874119758023e-10,1,False,False
20,4,Chris Soules,TV Personality,0.20777704395474428,0.7742918736529498,1,False,True
20,4,Michael Sam,Athlete,2.007801743497053e-12,7.030671558623941e-27,1,True,False
20,4,Nastia Liukin,Athlete,9.348290833549622e-06,1.8889183458326197e-13,1,False,False
20,4,Noah Galloway,Motivational Speaker,0.003337451735215934,0.0562167693744963,1,False,True
20,4,Patti LaBelle,Singer/Rapper,4.695735212251692e-07,1.1333400273391645e-14,1,False,False
20,4,Riker Lynch,Actor/Actress,0.0005666706643816093,0.00021778067166645677,1,False,True
20,4,Robert Herjavec,Entrepreneur,0.39194491928609954,0.9069440328374526,1,False,True
20,4,Rumer Willis,Actor/Actress,1.6465202600957025e-06,2.111772879000406e-15,1,False,False
20,4,Suzanne Somers,Actor/Actress,0.39621427129266606,0.7846896705233369,1,False,True
20,4,Willow Shields,Actor/Actress,0.0001481786802707995,1.508448821009614e-08,1,False,False
20,5,Chris Soules,TV Personality,0.5822723357589098,0.3144572355157907,1,False,True
20,5,Nastia Liukin,Athlete,0.07327346152798248,0.14588624306808498,1,False,True
20,5,Noah Galloway,Motivational Speaker,4.2298492171921755e-06,5.165133445049089e-06,1,False,False
20,5,Patti LaBelle,Singer/Rapper,0.06801383203318837,0.15518602305949614,1,False,True
20,5,Riker Lynch,Actor/Actress,8.703338063119012e-07,1.281403906954787e-38,1,False,False
20,5,Robert Herjavec,Entrepreneur,0.060086466428356196,0.15264743565400832,1,False,True
20,5,Rumer Willis,Actor/Actress,3.1487024012640377e-07,5.985541278567773e-08,1,False,False
20,5,Suzanne Somers,Actor/Actress,1.7235713179995503e-12,3.2737718081089944e-36,1,True,False
20,5,Willow Shields,Actor/Actress,0.21634848919657337,0.2786707261375827,1,False,True
20,6,Chris Soules,TV Personality,0.00497215530923236,0.06570920329649126,1,False,True
20,6,Nastia Liukin,Athlete,0.25362374660239734,0.3117117829048893,1,False,True
20,6,Noah Galloway,Motivational Speaker,4.340460777208657e-05,4.951959325254579e-06,1,False,False
20,6,Patti LaBelle,Singer/Rapper,1.2119733329627604e-15,3.5590284605623005e-34,1,True,False
20,6,Riker Lynch,Actor/Actress,0.3549123721450779,0.3319949097327831,1,False,True
20,6,Robert Herjavec,Entrepreneur,0.06565078744914629,0.15399869733194035,1,False,True
20,6,Rumer Willis,Actor/Actress,0.03427725649607001,0.12356543147944714,1,False,True
20,6,Willow Shields,Actor/Actress,0.2865202773903037,0.4060710581441359,1,False,True
20,7,Chris Soules,TV Personality,0.32025238107545884,0.7936584372779191,1,False,True
20,7,Nastia Liukin,Athlete,0.0008567462768324466,0.012193698801382997,1,False,True
20,7,Noah Galloway,Motivational Speaker,0.163114272192421,0.5844972287946057,1,False,True
20,7,Riker Lynch,Actor/Actress,0.11149370881371946,0.3356598144836073,1,False,True
20,7,Robert Herjavec,Entrepreneur,0.2563140071832736,0.6390505139583665,1,False,True
20,7,Rumer Willis,Actor/Actress,0.1479598769116142,0.5157185433506289,1,False,True
20,7,Willow Shields,Actor/Actress,9.007546681282068e-06,2.0433177682440371e-10,1,True,False
20,8,Chris Soules,TV Personality,2.136203341415877e-06,7.866025836753307e-14,2,True,False
20,8,Nastia Liukin,Athlete,3.033290497741022e-05,5.059199075493396e-12,2,False,False
20,8,Noah Galloway,Motivational Speaker,0.9134676796653635,0.6097990294527575,2,False,True
20,8,Riker Lynch,Actor/Actress,0.08645698463244343,0.609799029452758,2,False,True
20,8,Robert Herjavec,Entrepreneur,3.611305556069858e-05,4.765132407373977e-11,2,True,False
20,8,Rumer Willis,Actor/Actress,6.753538314552367e-06,5.3290914329150205e-14,2,False,False
20,9,Nastia Liukin,Athlete,7.290784126145223e-14,1.066385310215974e-26,1,True,False
20,9,Noah Galloway,Motivational Speaker,0.6949661530266457,0.7816501187187661,1,False,True
20,9,Riker Lynch,Actor/Actress,1.5302260211586417e-06,6.135589760355248e-13,1,False,False
20,9,Rumer Willis,Actor/Actress,0.3050323167472603,0.7816501187187663,1,False,True
20,10,Noah Galloway,Motivational Speaker,0.3333333333333333,,0,False,False
20,10,Riker Lynch,Actor/Actress,0.3333333333333333,,0,False,False
20,10,Rumer Willis,Actor/Actress,0.3333333333333333,,0,False,False
21,1,Alek Skarlatos,Military,0.07692307692307693,,0,False,False
21,1,Alexa PenaVega,Actor/Actress,0.07692307692307693,,0,False,False
21,1,Andy Grammer,Singer/Rapper,0.07692307692307693,,0,False,False
21,1,Bindi Irwin,TV Personality,0.07692307692307693,,0,False,False
21,1,Carlos PenaVega,Actor/Actress,0.07692307692307693,,0,False,False
21,1,Chaka Khan,Singer/Rapper,0.07692307692307693,,0,False,False
21,1,Gary Busey,Actor/Actress,0.07692307692307693,,0,False,False
21,1,Hayes Grier,Social Media Personality,0.07692307692307693,,0,False,False
21,1,Kim Zolciak-Biermann,TV Personality,0.07692307692307693,,0,False,False
21,1,Nick Carter,Singer/Rapper,0.07692307692307693,,0,False,False
21,1,Paula Deen,TV Personality,0.07692307692307693,,0,False,False
21,1,Tamar Braxton,Singer/Rapper,0.07692307692307693,,0,False,False
21,1,Victor Espinoza,Athlete,0.07692307692307693,,0,False,False
21,2,Alek Skarlatos,Military,4.2447473716367876e-07,2.697548613917653e-14,2,False,False
21,2,Alexa PenaVega,Actor/Actress,0.24065526889860772,0.24966114590782895,2,False,True
21,2,Andy Grammer,Singer/Rapper,8.820358627752924e-16,1.4756216786126485e-24,2,False,False
21,2,Bindi Irwin,TV Personality,7.728209553273489e-08,2.10759791392068e-06,2,False,False
21,2,Carlos PenaVega,Actor/Actress,7.564852026050231e-18,1.2465552883238604e-23,2,False,False
21,2,Chaka Khan,Singer/Rapper,7.648551068949111e-09,1.2491009803604008e-16,2,True,False
21,2,Gary Busey,Actor/Actress,0.05798563297064773,0.21474599604059058,2,False,True
21,2,Hayes Grier,Social Media Personality,0.07252878588174098,0.11282216347729658,2,False,True
21,2,Kim Zolciak-Biermann,TV Personality,1.6890286434771013e-06,2.5303101717443974e-06,2,False,False
21,2,Nick Carter,Singer/Rapper,0.37860253933566135,0.17225566969975392,2,False,True
21,2,Paula Deen,TV Personality,0.25022557036036763,0.2437637705247728,2,False,True
21,2,Tamar Braxton,Singer/Rapper,4.118551843044898e-09,1.8683544928520335e-46,2,False,False
21,2,Victor Espinoza,Athlete,3.8843716987343576e-13,3.598526669840751e-15,2,True,False
21,3,Alek Skarlatos,Military,0.1,,0,False,False
21,3,Alexa PenaVega,Actor/Actress,0.1,,0,False,False
21,3,Andy Grammer,Singer/Rapper,0.1,,0,False,False
21,3,Bindi Irwin,TV Personality,0.1,,0,False,False
21,3,Carlos PenaVega,Actor/Actress,0.1,,0,False,False
21,3,Gary Busey,Actor/Actress,0.1,,0,False,False
21,3,Hayes Grier,Social Media Personality,0.1,,0,False,False
21,3,Nick Carter,Singer/Rapper,0.1,,0,False,False
21,3,Paula Deen,TV Personality,0.1,,0,False,False
21,3,Tamar Braxton,Singer/Rapper,0.1,,0,False,False
21,4,Alek Skarlatos,Military,6.024465335714624e-06,4.845677685281289e-12,1,False,False
21,4,Alexa PenaVega,Actor/Actress,7.970164373119628e-06,5.185441948438891e-12,1,False,False
21,4,Andy Grammer,Singer/Rapper,0.0001295342414957088,1.5854744286383626e-11,1,False,False
21,4,Bindi Irwin,TV Personality,3.0290783603183476e-05,2.907150942454261e-09,1,False,False
21,4,Carlos PenaVega,Actor/Actress,5.640369585544157e-06,6.731677252206994e-12,1,False,False
21,4,Gary Busey,Actor/Actress,1.7143943254652823e-05,1.9130024347752294e-11,1,True,False
21,4,Hayes Grier,Social Media Personality,2.6386042146147288e-05,9.80409752722819e-10,1,False,False
21,4,Nick Carter,Singer/Rapper,0.17132152565717373,0.9179901069672559,1,False,True
21,4,Paula Deen,TV Personality,7.041925148549166e-06,3.8743133186213143e-13,1,False,False
21,4,Tamar Braxton,Singer/Rapper,0.8284484424078843,0.9179901069672558,1,False,True
21,5,Alek Skarlatos,Military,0.1111111111111111,,0,False,False
21,5,Alexa PenaVega,Actor/Actress,0.1111111111111111,,0,False,False
21,5,Andy Grammer,Singer/Rapper,0.1111111111111111,,0,False,False
21,5,Bindi Irwin,TV Personality,0.1111111111111111,,0,False,False
21,5,Carlos PenaVega,Actor/Actress,0.1111111111111111,,0,False,False
21,5,Hayes Grier,Social Media Personality,0.1111111111111111,,0,False,False
21,5,Nick Carter,Singer/Rapper,0.1111111111111111,,0,False,False
21,5,Paula Deen,TV Personality,0.1111111111111111,,0,False,False
21,5,Tamar Braxton,Singer/Rapper,0.1111111111111111,,0,False,False
21,6,Alek Skarlatos,Military,6.030592458788029e-05,1.3671774231606005e-12,1,False,False
21,6,Alexa PenaVega,Actor/Actress,9.58771728441716e-07,1.7082212160545916e-13,1,False,False
21,6,Andy Grammer,Singer/Rapper,0.004735025140196573,0.07349627304641031,1,False,True
21,6,Bindi Irwin,TV Personality,0.13344371951901052,0.6277176604165093,1,False,True
21,6,Carlos PenaVega,Actor/Actress,4.8638568001451345e-05,8.986191496560951e-07,1,False,False
21,6,Hayes Grier,Social Media Personality,0.8616546785123046,0.628111724614342,1,False,True
21,6,Nick Carter,Singer/Rapper,3.407853551525107e-05,1.8610557698861917e-09,1,False,False
21,6,Paula Deen,TV Personality,2.1669934969466857e-05,8.380748520116638e-12,1,True,False
21,6,Tamar Braxton,Singer/Rapper,9.250936854993314e-07,3.3122631286951647e-13,1,False,False
21,7,Alek Skarlatos,Military,0.01684115952203606,0.03150378180572129,1,False,True
21,7,Alexa PenaVega,Actor/Actress,0.014003893261825776,0.053038394242328056,1,False,True
21,7,Andy Grammer,Singer/Rapper,0.09656159233519003,0.11161974012835368,1,False,True
21,7,Bindi Irwin,TV Personality,0.7667574843806639,0.13337366861553868,1,False,True
21,7,Carlos PenaVega,Actor/Actress,0.00033620233899938403,4.049078906816677e-05,1,False,False
21,7,Hayes Grier,Social Media Personality,4.639531830516476e-23,3.8580620945395906e-26,1,True,False
21,7,Nick Carter,Singer/Rapper,0.03980767479661313,0.07953354061824433,1,False,True
21,7,Tamar Braxton,Singer/Rapper,0.06569199336468336,0.15981351274857317,1,False,True
21,8,Alek Skarlatos,Military,0.0001441463219576963,2.2868532216324245e-09,1,False,False
21,8,Alexa PenaVega,Actor/Actress,1.92810183161412e-06,1.7098467535428048e-13,1,False,False
21,8,Andy Grammer,Singer/Rapper,9.6797939364519e-06,7.51835581366681e-11,1,True,False
21,8,Bindi Irwin,TV Personality,0.6910253980589451,0.9173970416639978,1,False,True
21,8,Carlos PenaVega,Actor/Actress,4.222646541428498e-06,1.488571472477315e-14,1,False,False
21,8,Nick Carter,Singer/Rapper,5.2650105829262585e-06,5.537439781088677e-11,1,False,False
21,8,Tamar Braxton,Singer/Rapper,0.3088093600662048,0.9173970416639979,1,False,True
21,9,Alek Skarlatos,Military,0.1765776103818747,0.4150786029728841,1,False,True
21,9,Alexa PenaVega,Actor/Actress,8.687021496474258e-21,3.6989768524348848e-31,1,True,False
21,9,Bindi Irwin,TV Personality,3.04792373148878e-06,3.605719279611668e-17,1,False,False
21,9,Carlos PenaVega,Actor/Actress,0.29035561535746685,0.7418350131404664,1,False,True
21,9,Nick Carter,Singer/Rapper,0.2869447010442717,0.6622500687381259,1,False,True
21,9,Tamar Braxton,Singer/Rapper,0.24611902529265456,0.7385303963597206,1,False,True
21,10,Alek Skarlatos,Military,0.25,,0,False,False
21,10,Bindi Irwin,TV Personality,0.25,,0,False,False
21,10,Carlos PenaVega,Actor/Actress,0.25,,0,False,False
21,10,Nick Carter,Singer/Rapper,0.25,,0,False,False
21,11,Alek Skarlatos,Military,0.25,,1,False,False
21,11,Bindi Irwin,TV Personality,0.25,,1,False,False
21,11,Carlos PenaVega,Actor/Actress,0.25,,1,True,False
21,11,Nick Carter,Singer/Rapper,0.25,,1,False,False
22,1,Antonio Brown,Athlete,0.08333333333333333,,0,False,False
22,1,Doug Flutie,Athlete,0.08333333333333333,,0,False,False
22,1,Geraldo Rivera,Journalist,0.08333333333333333,,0,False,False
22,1,Ginger Zee,News Anchor,0.08333333333333333,,0,False,False
22,1,Jodie Sweetin,Actor/Actress,0.08333333333333333,,0,False,False
22,1,Kim Fields,Actor/Actress,0.08333333333333333,,0,False,False
22,1,Marla Maples,TV Personality,0.08333333333333333,,0,False,False
22,1,Mischa Barton,Actor/Actress,0.08333333333333333,,0,False,False
22,1,Nyle DiMarco,Model,0.08333333333333333,,0,False,False
22,1,Paige VanZant,Athlete,0.08333333333333333,,0,False,False
22,1,Von Miller,Athlete,0.08333333333333333,,0,False,False
22,1,Wanya Morris,Singer/Rapper,0.08333333333333333,,0,False,False
22,2,Antonio Brown,Athlete,4.90666670471196e-06,7.380682499082084e-15,1,False,False
22,2,Doug Flutie,Athlete,3.627343373152957e-06,4.4201248972806275e-13,1,False,False
22,2,Geraldo Rivera,Journalist,1.2127729674896119e-06,9.065077346531266e-13,1,True,False
22,2,Ginger Zee,News Anchor,2.5264405184754113e-05,8.784615489779862e-10,1,False,False
22,2,Jodie Sweetin,Actor/Actress,0.5060976263874136,0.9163431182636251,1,False,True
22,2,Kim Fields,Actor/Actress,5.978282154746642e-06,3.0851432215269325e-10,1,False,False
22,2,Marla Maples,TV Personality,9.737230786640749e-05,1.821492113315272e-13,1,False,False
22,2,Mischa Barton,Actor/Actress,1.4694858882047312e-06,1.9643417946813118e-13,1,False,False
22,2,Nyle DiMarco,Model,1.2645040985506196e-05,8.909438480565193e-12,1,False,False
22,2,Paige VanZant,Athlete,2.486827401104353e-07,4.584185654256327e-16,1,False,False
22,2,Von Miller,Athlete,0.4937473200386205,0.9163431182636252,1,False,True
22,2,Wanya Morris,Singer/Rapper,2.3285861003448707e-06,5.079503423587205e-13,1,False,False
22,3,Antonio Brown,Athlete,7.244458805562051e-06,1.0296203076559642e-13,1,False,False
22,3,Doug Flutie,Athlete,6.0792276720120115e-06,4.13429393432676e-13,1,False,False
22,3,Ginger Zee,News Anchor,0.949483954867981,0.5470503403280116,1,False,True
22,3,Jodie Sweetin,Actor/Actress,4.503869707601676e-06,5.559361650947325e-13,1,False,False
22,3,Kim Fields,Actor/Actress,0.00031288068274315165,1.6116612389865638e-06,1,False,False
22,3,Marla Maples,TV Personality,9.677896343444428e-06,2.2199010864746915e-10,1,False,False
22,3,Mischa Barton,Actor/Actress,1.6772201349456627e-05,2.3777376016800445e-09,1,True,False
22,3,Nyle DiMarco,Model,0.00047093443902334643,0.0006968589191177064,1,False,True
22,3,Paige VanZant,Athlete,2.9245983818003303e-05,1.0176043832228995e-11,1,False,False
22,3,Von Miller,Athlete,0.04956454556983768,0.5470503403280114,1,False,True
22,3,Wanya Morris,Singer/Rapper,9.416080271995991e-05,1.1795506945038409e-05,1,False,False
22,4,Antonio Brown,Athlete,6.61645730261092e-06,9.965443752873896e-12,1,False,False
22,4,Doug Flutie,Athlete,0.3624044560083227,0.7985960458502953,1,False,True
22,4,Ginger Zee,News Anchor,1.4856476217103936e-05,7.127938645044807e-11,1,False,False
22,4,Jodie Sweetin,Actor/Actress,0.6374204639222978,0.7985960489621557,1,False,True
22,4,Kim Fields,Actor/Actress,8.845089030806027e-06,3.096733608289907e-10,1,False,False
22,4,Marla Maples,TV Personality,2.111356278732749e-05,8.23538187675311e-08,1,True,False
22,4,Nyle DiMarco,Model,6.183686713137293e-06,1.4558624189942358e-12,1,False,False
22,4,Paige VanZant,Athlete,0.00010381277724780613,1.5530904668861858e-08,1,False,False
22,4,Von Miller,Athlete,1.999039055071883e-06,5.6461207990995977e-14,1,False,False
22,4,Wanya Morris,Singer/Rapper,1.1652981024996555e-05,2.4717296421138404e-12,1,False,False
22,5,Antonio Brown,Athlete,0.1111111111111111,,0,False,False
22,5,Doug Flutie,Athlete,0.1111111111111111,,0,False,False
22,5,Ginger Zee,News Anchor,0.1111111111111111,,0,False,False
22,5,Jodie Sweetin,Actor/Actress,0.1111111111111111,,0,False,False
22,5,Kim Fields,Actor/Actress,0.1111111111111111,,0,False,False
22,5,Nyle DiMarco,Model,0.1111111111111111,,0,False,False
22,5,Paige VanZant,Athlete,0.1111111111111111,,0,False,False
22,5,Von Miller,Athlete,0.1111111111111111,,0,False,False
22,5,Wanya Morris,Singer/Rapper,0.1111111111111111,,0,False,False
22,6,Antonio Brown,Athlete,0.9983171622546271,0.025799399006739332,1,False,True
22,6,Doug Flutie,Athlete,3.603464798751626e-05,4.025809400914735e-09,1,True,False
22,6,Ginger Zee,News Anchor,0.0003611416297517026,1.5220381670711189e-06,1,False,False
22,6,Jodie Sweetin,Actor/Actress,0.0001183711893533179,4.5700248229968756e-08,1,False,False
22,6,Kim Fields,Actor/Actress,2.3846870395422815e-05,2.572027144067741e-13,1,False,False
22,6,Nyle DiMarco,Model,0.00010473799955460324,1.0059640263459366e-08,1,False,False
22,6,Paige VanZant,Athlete,2.808809412142943e-06,1.140752008405234e-11,1,False,False
22,6,Von Miller,Athlete,1.5274214402415592e-06,3.8534499456216177e-14,1,False,False
22,6,Wanya Morris,Singer/Rapper,0.001034369177478505,0.017574357819239803,1,False,True
22,7,Antonio Brown,Athlete,2.9430053917944292e-05,1.1142642045792868e-05,2,False,False
22,7,Ginger Zee,News Anchor,0.2276376417662576,0.2135003349558095,2,False,True
22,7,Jodie Sweetin,Actor/Actress,0.015287539614117317,0.04570163942341372,2,False,True
22,7,Kim Fields,Actor/Actress,1.413014498801288e-23,4.557776547561909e-34,2,True,False
22,7,Nyle DiMarco,Model,0.757044551755848,0.24684172561908146,2,False,True
22,7,Paige VanZant,Athlete,7.127477477494273e-14,4.239183883485701e-20,2,False,False
22,7,Von Miller,Athlete,4.384065868139975e-11,2.304383063008672e-29,2,True,False
22,7,Wanya Morris,Singer/Rapper,8.367659402903204e-07,2.274310474699796e-15,2,False,False
22,8,Antonio Brown,Athlete,0.07709945917858509,0.1318734669335662,1,False,True
22,8,Ginger Zee,News Anchor,1.2322582955990499e-05,5.649741882005937e-06,1,False,False
22,8,Jodie Sweetin,Actor/Actress,1.0537370154308956e-12,1.1058280986163414e-19,1,True,False
22,8,Nyle DiMarco,Model,0.11642382951946056,0.20241436326868414,1,False,True
22,8,Paige VanZant,Athlete,0.565783990228447,0.30981193658405226,1,False,True
