season,week,celebrity_name,industry,judge_percent,est_fan_percent,is_eliminated
13,2,Kristin Cavallari,TV Personality,9.86547085201793,8.888888888888935,False
13,2,Carson Kressley,TV Personality,8.07174887892376,9.298289320710895,False
13,2,Chaz Bono,TV Personality,7.62331838565022,9.746719813984436,False
13,2,Nancy Grace,TV Personality,9.41704035874439,8.888888888888937,False
13,2,Rob Kardashian,TV Personality,9.41704035874439,8.888888888888935,False
13,3,David Arquette,Actor/Actress,10.12658227848101,10.204081632653113,False
13,3,Ricki Lake,Actor/Actress,11.39240506329113,10.204081632653113,False
13,3,J.R. Martinez,Actor/Actress,10.97046413502109,10.204081632653113,False
13,3,Hope Solo,Athlete,10.12658227848101,11.428571428480417,False
13,3,Chynna Phillips,Singer/Rapper,10.97046413502109,8.979591836825291,False
13,3,Kristin Cavallari,TV Personality,10.12658227848101,8.530095582536863,True
13,3,Carson Kressley,TV Personality,9.70464135021097,9.79591836734699,False
13,3,Chaz Bono,TV Personality,7.59493670886076,11.061741152157115,False
13,3,Nancy Grace,TV Personality,8.86075949367088,9.795918367346994,False
13,3,Rob Kardashian,TV Personality,10.12658227848101,9.79591836734699,False
13,4,David Arquette,Actor/Actress,11.00478468899521,11.312217194570136,False
13,4,Ricki Lake,Actor/Actress,13.8755980861244,11.312217194570136,False
13,4,J.R. Martinez,Actor/Actress,12.4401913875598,11.312217194570136,False
13,4,Hope Solo,Athlete,11.483253588516739,12.669683257918551,False
13,4,Chynna Phillips,Singer/Rapper,10.047846889952151,9.95475113122172,True
13,4,Carson Kressley,TV Personality,9.56937799043062,10.85972850678733,False
13,4,Chaz Bono,TV Personality,10.047846889952151,10.85972850678733,False
13,4,Nancy Grace,TV Personality,10.047846889952151,10.85972850678733,False
13,4,Rob Kardashian,TV Personality,11.483253588516739,10.85972850678733,False
13,5,David Arquette,Actor/Actress,13.29787234042553,12.562814070351758,False
13,5,Ricki Lake,Actor/Actress,12.76595744680851,12.562814070351758,False
13,5,J.R. Martinez,Actor/Actress,14.89361702127659,12.562814070351758,False
13,5,Hope Solo,Athlete,12.76595744680851,14.07035175879397,False
13,5,Carson Kressley,TV Personality,10.1063829787234,12.060301507537687,True
13,5,Chaz Bono,TV Personality,11.170212765957439,12.060301507537687,False
13,5,Nancy Grace,TV Personality,11.70212765957446,12.060301507537687,False
13,5,Rob Kardashian,TV Personality,13.29787234042553,12.060301507537687,False
13,6,David Arquette,Actor/Actress,13.855421686746979,14.285714285714285,False
13,6,Ricki Lake,Actor/Actress,17.46987951807229,14.285714285714285,False
13,6,J.R. Martinez,Actor/Actress,17.46987951807229,14.285714285714285,False
13,6,Hope Solo,Athlete,12.04819277108433,16.0,False
13,6,Chaz Bono,TV Personality,11.44578313253012,13.714285714285715,True
13,6,Nancy Grace,TV Personality,14.457831325301198,13.714285714285715,False
13,6,Rob Kardashian,TV Personality,13.253012048192769,13.714285714285715,False
13,7,David Arquette,Actor/Actress,16.04095563139931,15.71322017043762,True
13,7,Ricki Lake,Actor/Actress,18.08873720136518,16.556291390743652,False
13,7,J.R. Martinez,Actor/Actress,16.382252559726957,16.556291390743652,False
13,7,Hope Solo,Athlete,17.064846416382252,18.543046357540003,False
13,7,Nancy Grace,TV Personality,15.01706484641638,16.737110955420547,False
13,7,Rob Kardashian,TV Personality,17.40614334470989,15.894039735114514,False
13,8,Ricki Lake,Actor/Actress,20.07722007722007,19.841269841269842,False
13,8,J.R. Martinez,Actor/Actress,23.166023166023162,19.841269841269842,False
13,8,Hope Solo,Athlete,20.07722007722007,22.22222222222222,False
13,8,Nancy Grace,TV Personality,16.98841698841698,19.047619047619047,True
13,8,Rob Kardashian,TV Personality,19.69111969111969,19.047619047619047,False
13,9,Ricki Lake,Actor/Actress,28.27007708893286,24.509803921568626,False
13,9,J.R. Martinez,Actor/Actress,23.62879168266533,24.509803921568626,False
13,9,Hope Solo,Athlete,20.67502394524871,27.450980392156865,True
13,9,Rob Kardashian,TV Personality,27.42610728315309,23.52941176470588,False
14,2,William Levy,Actor/Actress,9.29368029739776,8.39583069335423,False
14,2,Jack Wagner,Actor/Actress,7.80669144981412,8.39583069335423,False
14,2,Sherri Sheperd,Actor/Actress,8.550185873605939,8.39583069335423,False
14,2,Jaleel White,Actor/Actress,8.17843866171003,8.39583069335423,False
14,2,Roshon Fegan,Actor/Actress,9.66542750929368,8.395830693949978,False
14,2,Melissa Gilbert,Actor/Actress,7.43494423791821,8.395830693949978,False
14,2,Martina Navratilova,Athlete,6.31970260223048,9.00205777617438,True
14,2,Donald Driver,Athlete,8.92193308550185,9.414288701741826,False
14,2,Gavin DeGraw,Singer/Rapper,7.80669144981412,7.51506892859074,False
14,2,Gladys Knight,Singer/Rapper,7.0631970260223,8.258563352382561,False
14,2,Katherine Jenkins,Singer/Rapper,9.66542750929368,7.377044223334507,False
14,2,Maria Menounos,TV Personality,9.29368029739776,8.057992856459112,False
14,3,William Levy,Actor/Actress,10.0,9.290607957328984,False
14,3,Jack Wagner,Actor/Actress,8.57142857142857,8.682765339354658,True
14,3,Sherri Sheperd,Actor/Actress,8.57142857142857,9.290607961497368,False
14,3,Jaleel White,Actor/Actress,8.92857142857142,9.29060796149737,False
14,3,Roshon Fegan,Actor/Actress,8.92857142857142,9.29060795711585,False
14,3,Melissa Gilbert,Actor/Actress,8.57142857142857,9.29060795711585,False
14,3,Donald Driver,Athlete,9.285714285714281,10.41134030629645,False
14,3,Gavin DeGraw,Singer/Rapper,8.57142857142857,8.682765339354656,False
14,3,Gladys Knight,Singer/Rapper,8.57142857142857,8.682765339354656,False
14,3,Katherine Jenkins,Singer/Rapper,10.357142857142849,8.169850251357248,False
14,3,Maria Menounos,TV Personality,9.64285714285714,8.917473629726905,False
14,4,William Levy,Actor/Actress,9.44206008583691,10.243462856669039,False
14,4,Sherri Sheperd,Actor/Actress,9.01287553648068,9.635419303697702,True
14,4,Jaleel White,Actor/Actress,9.44206008583691,10.243462855727131,False
14,4,Roshon Fegan,Actor/Actress,11.1587982832618,10.243462855727133,False
14,4,Melissa Gilbert,Actor/Actress,9.44206008583691,10.243462855727133,False
14,4,Donald Driver,Athlete,11.58798283261802,11.4796060445493,False
14,4,Gavin DeGraw,Singer/Rapper,9.87124463519313,9.007289578026327,False
14,4,Gladys Knight,Singer/Rapper,8.58369098712446,10.064603853053923,False
14,4,Katherine Jenkins,Singer/Rapper,10.300429184549351,9.007289573898126,False
14,4,Maria Menounos,TV Personality,11.1587982832618,9.831940222924182,False
14,5,William Levy,Actor/Actress,12.94642857142857,11.46788990825688,False
14,5,Jaleel White,Actor/Actress,10.71428571428571,11.46788990825688,False
14,5,Roshon Fegan,Actor/Actress,11.60714285714285,11.46788990825688,False
14,5,Melissa Gilbert,Actor/Actress,9.375,11.46788990825688,False
14,5,Donald Driver,Athlete,12.05357142857142,12.844036697247708,False
14,5,Gavin DeGraw,Singer/Rapper,8.48214285714285,10.091743119266056,True
14,5,Gladys Knight,Singer/Rapper,9.82142857142857,10.091743119266056,False
14,5,Katherine Jenkins,Singer/Rapper,12.94642857142857,10.091743119266056,False
14,5,Maria Menounos,TV Personality,12.05357142857142,11.009174311926607,False
14,6,William Levy,Actor/Actress,13.95352623049752,12.755102040816327,False
14,6,Jaleel White,Actor/Actress,14.341046661754511,12.755102040816327,False
14,6,Roshon Fegan,Actor/Actress,10.85266510413013,12.755102040816327,False
14,6,Melissa Gilbert,Actor/Actress,11.6279385254146,12.755102040816327,False
14,6,Donald Driver,Athlete,13.17829156900813,14.285714285714285,False
14,6,Gladys Knight,Singer/Rapper,9.30235082033168,11.224489795918368,True
14,6,Katherine Jenkins,Singer/Rapper,15.1162813232439,11.224489795918368,False
14,6,Maria Menounos,TV Personality,11.62789976561952,12.244897959183673,False
14,7,William Levy,Actor/Actress,14.441416893732969,14.352005305924843,False
14,7,Jaleel White,Actor/Actress,13.89645776566757,13.72317345441041,True
14,7,Roshon Fegan,Actor/Actress,14.16893732970027,14.352005305924845,False
14,7,Melissa Gilbert,Actor/Actress,12.80653950953678,14.813091710541201,False
14,7,Donald Driver,Athlete,14.441416893732969,16.07669679503688,False
14,7,Katherine Jenkins,Singer/Rapper,14.71389645776566,12.90573476231232,False
14,7,Maria Menounos,TV Personality,15.531335149863759,13.777292665849489,False
14,8,William Levy,Actor/Actress,17.431192660550458,16.714099966540942,False
14,8,Roshon Fegan,Actor/Actress,17.12538226299694,15.450960348104367,True
14,8,Melissa Gilbert,Actor/Actress,15.59633027522936,16.980012335871944,False
14,8,Donald Driver,Athlete,16.819571865443418,18.729765063059943,False
14,8,Katherine Jenkins,Singer/Rapper,16.819571865443418,15.756770745657887,False
14,8,Maria Menounos,TV Personality,16.207951070336392,16.36839154076491,False
14,9,William Levy,Actor/Actress,25.21739130434782,25.037137841466045,False
14,9,Donald Driver,Athlete,24.78260869565217,28.12798912279032,False
14,9,Katherine Jenkins,Singer/Rapper,24.34782608695652,24.069610430915297,False
14,9,Maria Menounos,TV Personality,25.65217391304348,22.765262604828333,True
15,1,Gilles Marini,Actor/Actress,8.679927667269439,7.861635220125786,False
15,1,Sabrina Bryan,Actor/Actress,8.1374321880651,7.861635220125786,False
15,1,Kirstie Alley,Actor/Actress,6.87160940325497,7.861635220125786,False
15,1,Kelly Monaco,Actor/Actress,7.775768535262199,7.861635220125786,False
15,1,Apolo Anton Ohno,Athlete,7.95660036166365,8.80503144654088,False
15,1,Emmitt Smith,Athlete,8.86075949367088,8.80503144654088,False
15,1,Shawn Johnson,Athlete,7.95660036166365,8.80503144654088,False
15,1,Pamela Anderson,Model,6.148282097649179,6.289308176100629,True
15,1,Helio Castroneves,Racing Driver,7.775768535262199,6.918238993710692,False
15,1,Joey Fatone,Singer/Rapper,7.41410488245931,6.918238993710692,False
15,1,Drew Lachey,Singer/Rapper,7.775768535262199,6.918238993710692,False
15,1,Bristol Palin,TV Personality,7.05244122965642,7.547169811320755,False
15,1,Melissa Rycroft,TV Personality,7.59493670886076,7.547169811320755,False
15,2,Gilles Marini,Actor/Actress,9.2391304347826,8.410582119300063,False
15,2,Sabrina Bryan,Actor/Actress,9.42028985507246,8.410582119300065,False
15,2,Kirstie Alley,Actor/Actress,7.6086956521739095,8.410582119300065,False
15,2,Kelly Monaco,Actor/Actress,7.9710144927536195,8.410582119300065,False
15,2,Apolo Anton Ohno,Athlete,8.87681159420289,9.416544437355675,False
15,2,Emmitt Smith,Athlete,8.15217391304347,9.416544437355675,False
15,2,Shawn Johnson,Athlete,9.05797101449275,9.416544437355675,False
15,2,Helio Castroneves,Racing Driver,8.33333333333333,7.404634080067802,False
15,2,Joey Fatone,Singer/Rapper,8.15217391304347,6.796661808246686,True
15,2,Drew Lachey,Singer/Rapper,8.15217391304347,7.404634080067802,False
15,2,Bristol Palin,TV Personality,6.52173913043478,8.427096590855376,False
15,2,Melissa Rycroft,TV Personality,8.51449275362318,8.075011651495064,False
15,3,Gilles Marini,Actor/Actress,9.17266187050359,9.057971014501126,False
15,3,Sabrina Bryan,Actor/Actress,9.17266187050359,9.057971014501126,False
15,3,Kirstie Alley,Actor/Actress,8.63309352517985,9.057971014501126,False
15,3,Kelly Monaco,Actor/Actress,9.712230215827331,9.057971014501126,False
15,3,Apolo Anton Ohno,Athlete,9.17266187050359,10.144927536149194,False
15,3,Emmitt Smith,Athlete,8.99280575539568,10.144927536149194,False
15,3,Shawn Johnson,Athlete,9.53237410071942,10.144927536149194,False
15,3,Helio Castroneves,Racing Driver,9.17266187050359,7.672992041218424,True
15,3,Drew Lachey,Singer/Rapper,8.63309352517985,8.212560386542163,False
15,3,Bristol Palin,TV Personality,8.09352517985611,8.752128731865904,False
15,3,Melissa Rycroft,TV Personality,9.712230215827331,8.695652173921415,False
15,4,Gilles Marini,Actor/Actress,12.286158631415239,10.77586206899587,False
15,4,Sabrina Bryan,Actor/Actress,11.04199066874028,10.77586206899587,False
15,4,Kirstie Alley,Actor/Actress,9.3312597200622,10.871386818285302,False
15,4,Kelly Monaco,Actor/Actress,11.66407465007776,10.77586206899587,False
15,4,Apolo Anton Ohno,Athlete,10.73094867807153,12.06896551718067,False
15,4,Emmitt Smith,Athlete,11.19751166407465,12.06896551718067,False
15,4,Shawn Johnson,Athlete,12.286158631415239,12.06896551718067,False
15,4,Bristol Palin,TV Personality,9.95334370139968,10.24930283694782,True
15,4,Melissa Rycroft,TV Personality,11.508553654743391,10.344827586237251,False
15,6,Gilles Marini,Actor/Actress,12.168141592920351,12.240469707318013,False
15,6,Sabrina Bryan,Actor/Actress,13.27433628318584,11.134275017052529,True
15,6,Kirstie Alley,Actor/Actress,12.168141592920351,12.240469707318013,False
15,6,Kelly Monaco,Actor/Actress,11.94690265486725,12.461708645371118,False
15,6,Apolo Anton Ohno,Athlete,13.27433628318584,13.461538461481547,False
15,6,Emmitt Smith,Athlete,11.725663716814159,13.461538461481547,False
15,6,Shawn Johnson,Athlete,12.38938053097345,13.461538461481547,False
15,6,Melissa Rycroft,TV Personality,13.05309734513274,11.538461538495687,False
15,8,Gilles Marini,Actor/Actress,14.691931950135839,12.71335260529691,True
15,8,Kirstie Alley,Actor/Actress,12.7962327890669,14.609051766365846,False
15,8,Kelly Monaco,Actor/Actress,14.21801970519487,13.661202185831378,False
15,8,Apolo Anton Ohno,Athlete,14.691931950135839,15.300546448035398,False
15,8,Emmitt Smith,Athlete,14.58037890899821,15.300546448035398,False
15,8,Shawn Johnson,Athlete,13.967113179919041,15.300546448035398,False
15,8,Melissa Rycroft,TV Personality,15.05439151654929,13.114754098399683,False
15,9,Kelly Monaco,Actor/Actress,19.22770048446911,20.138672281013342,False
15,9,Apolo Anton Ohno,Athlete,20.291532535175598,19.074840230306854,True
15,9,Emmitt Smith,Athlete,19.14897691271683,20.914937230137408,False
15,9,Shawn Johnson,Athlete,20.92203033056099,20.914937230137408,False
15,9,Melissa Rycroft,TV Personality,20.409759737077447,18.956613028405002,False
16,3,Ingo Rademacher,Actor/Actress,8.93618542329433,9.25925925925926,False
16,3,Zendaya,Actor/Actress,11.06376351278895,9.25925925925926,False
16,3,Victor Ortiz,Athlete,9.787250701703321,10.37037037037037,False
16,3,Alexandra Raisman,Athlete,9.787250701703321,10.37037037037037,False
16,3,Jacoby Jones,Athlete,11.06376351278895,10.37037037037037,False
16,3,D. L. Hughley,Comedian,6.80852222727187,8.148148148148149,False
16,3,Andy Dick,Comedian,7.659587505680859,8.148148148148149,False
16,3,Wynonna Judd,Singer/Rapper,6.38298958806738,8.148148148148149,True
16,3,Kellie Pickler,Singer/Rapper,10.638315980112301,8.148148148148149,False
16,3,Lisa Vanderpump,TV Personality,8.93618542329433,8.88888888888889,False
16,3,Sean Lowe,TV Personality,8.93618542329433,8.88888888888889,False
16,4,Ingo Rademacher,Actor/Actress,10.267857142857139,10.080645161290322,False
16,4,Zendaya,Actor/Actress,11.60714285714285,10.080645161290322,False
16,4,Victor Ortiz,Athlete,8.03571428571428,11.29032258064516,False
16,4,Alexandra Raisman,Athlete,12.05357142857142,11.29032258064516,False
16,4,Jacoby Jones,Athlete,10.71428571428571,11.29032258064516,False
16,4,D. L. Hughley,Comedian,9.375,8.870967741935484,False
16,4,Andy Dick,Comedian,9.375,8.870967741935484,False
16,4,Kellie Pickler,Singer/Rapper,11.60714285714285,8.870967741935484,False
16,4,Lisa Vanderpump,TV Personality,8.03571428571428,9.67741935483871,True
16,4,Sean Lowe,TV Personality,8.92857142857142,9.67741935483871,False
16,5,Ingo Rademacher,Actor/Actress,10.047846889952151,11.160714285714286,False
16,5,Zendaya,Actor/Actress,13.8755980861244,11.160714285714286,False
16,5,Victor Ortiz,Athlete,10.047846889952151,12.5,False
16,5,Alexandra Raisman,Athlete,11.961722488038271,12.5,False
16,5,Jacoby Jones,Athlete,12.4401913875598,12.5,False
16,5,D. L. Hughley,Comedian,8.61244019138756,9.821428571428571,True
16,5,Andy Dick,Comedian,8.61244019138756,9.821428571428571,False
16,5,Kellie Pickler,Singer/Rapper,12.918660287081341,9.821428571428571,False
16,5,Sean Lowe,TV Personality,11.483253588516739,10.714285714285714,False
16,6,Ingo Rademacher,Actor/Actress,12.20159151193634,12.249228023106227,False
16,6,Zendaya,Actor/Actress,13.527851458885939,12.249228023106227,False
16,6,Victor Ortiz,Athlete,10.61007957559681,13.133274003123363,True
16,6,Alexandra Raisman,Athlete,13.79310344827586,13.785127037220242,False
16,6,Jacoby Jones,Athlete,11.93633952254641,13.785127038790778,False
16,6,Andy Dick,Comedian,11.40583554376657,12.337518034953604,False
16,6,Kellie Pickler,Singer/Rapper,14.323607427055702,10.706319318947044,False
16,6,Sean Lowe,TV Personality,12.20159151193634,11.75417852075252,False
16,7,Ingo Rademacher,Actor/Actress,13.586956521739129,14.367816091954023,False
16,7,Zendaya,Actor/Actress,16.30434782608695,14.367816091954023,False
16,7,Alexandra Raisman,Athlete,17.391304347826082,16.091954022988507,False
16,7,Jacoby Jones,Athlete,14.67391304347826,16.091954022988507,False
16,7,Andy Dick,Comedian,9.2391304347826,12.643678160919542,True
16,7,Kellie Pickler,Singer/Rapper,15.760869565217389,12.643678160919542,False
16,7,Sean Lowe,TV Personality,13.04347826086956,13.793103448275861,False
16,8,Ingo Rademacher,Actor/Actress,15.434083601286169,16.447368421052634,False
16,8,Zendaya,Actor/Actress,18.64951768488746,16.447368421052634,False
16,8,Alexandra Raisman,Athlete,18.0064308681672,18.421052631578945,False
16,8,Jacoby Jones,Athlete,16.72025723472668,18.421052631578945,False
16,8,Kellie Pickler,Singer/Rapper,17.68488745980707,14.473684210526317,False
16,8,Sean Lowe,TV Personality,13.5048231511254,15.789473684210526,True
16,9,Ingo Rademacher,Actor/Actress,18.08510638297872,19.53125,True
16,9,Zendaya,Actor/Actress,19.50354609929078,19.53125,False
16,9,Alexandra Raisman,Athlete,20.92198581560283,21.875,False
16,9,Jacoby Jones,Athlete,20.92198581560283,21.875,False
16,9,Kellie Pickler,Singer/Rapper,20.567375886524818,17.1875,False
16,10,Zendaya,Actor/Actress,25.641047556450903,24.123543583575888,False
16,10,Alexandra Raisman,Athlete,24.78634597123587,24.978245168790917,True
16,10,Jacoby Jones,Athlete,23.93155891586232,26.774667664057304,False
16,10,Kellie Pickler,Singer/Rapper,25.641047556450903,24.123543583575888,False
17,2,Valerie Harper,Actor/Actress,7.14285714285714,8.469652947124771,False
17,2,Brant Daugherty,Actor/Actress,8.64661654135338,8.469652947124771,False
17,2,Elizabeth Berkley Lauren,Actor/Actress,9.398496240601501,8.469652947124771,False
17,2,Leah Remini,Actor/Actress,9.02255639097744,8.469652947124771,False
17,2,Corbin Bleu,Actor/Actress,9.77443609022556,8.469652945534296,False
17,2,Amber Riley,Actor/Actress,9.02255639097744,8.469652945534296,False
17,2,Keyshawn Johnson,Athlete,6.76691729323308,8.742299278874153,True
17,2,Bill Engvall,Comedian,7.89473684210526,7.614479730001974,False
17,2,Christina Milian,Singer/Rapper,9.398496240601501,7.448030400832939,False
17,2,"Nicole ""Snooki"" Polizzi",TV Personality,7.5187969924811995,8.129516891112528,False
17,2,Jack Osbourne,TV Personality,9.02255639097744,8.129516891112528,False
17,2,Bill Nye,TV Personality,6.390977443609019,9.118239128498214,False
17,3,Valerie Harper,Actor/Actress,6.2745098039215605,9.398496240601503,False
17,3,Brant Daugherty,Actor/Actress,10.58823529411764,9.398496240601503,False
17,3,Elizabeth Berkley Lauren,Actor/Actress,9.80392156862745,9.398496240601503,False
17,3,Leah Remini,Actor/Actress,9.41176470588235,9.398496240601503,False
17,3,Corbin Bleu,Actor/Actress,10.196078431372541,9.398496240601503,False
17,3,Amber Riley,Actor/Actress,9.41176470588235,9.398496240601503,False
17,3,Bill Engvall,Comedian,9.41176470588235,8.270676691729323,False
17,3,Christina Milian,Singer/Rapper,10.196078431372541,8.270676691729323,False
17,3,"Nicole ""Snooki"" Polizzi",TV Personality,9.80392156862745,9.022556390977442,False
17,3,Jack Osbourne,TV Personality,8.62745098039215,9.022556390977442,False
17,3,Bill Nye,TV Personality,6.2745098039215605,9.022556390977442,True
17,4,Valerie Harper,Actor/Actress,7.59493670886076,10.330578512396695,True
17,4,Brant Daugherty,Actor/Actress,8.86075949367088,10.330578512396695,False
17,4,Elizabeth Berkley Lauren,Actor/Actress,11.39240506329113,10.330578512396695,False
17,4,Leah Remini,Actor/Actress,10.12658227848101,10.330578512396695,False
17,4,Corbin Bleu,Actor/Actress,11.39240506329113,10.330578512396695,False
17,4,Amber Riley,Actor/Actress,11.39240506329113,10.330578512396695,False
17,4,Bill Engvall,Comedian,8.86075949367088,9.090909090909092,False
17,4,Christina Milian,Singer/Rapper,10.12658227848101,9.090909090909092,False
17,4,"Nicole ""Snooki"" Polizzi",TV Personality,10.12658227848101,9.917355371900827,False
17,4,Jack Osbourne,TV Personality,10.12658227848101,9.917355371900827,False
17,5,Brant Daugherty,Actor/Actress,11.48936170212766,11.533596372811342,False
17,5,Elizabeth Berkley Lauren,Actor/Actress,11.06382978723404,11.533596372811342,False
17,5,Leah Remini,Actor/Actress,9.36170212765957,11.708112021006862,False
17,5,Corbin Bleu,Actor/Actress,11.91489361702127,11.533596372811342,False
17,5,Amber Riley,Actor/Actress,11.06382978723404,11.533596377089818,False
17,5,Bill Engvall,Comedian,10.2127659574468,10.857048191219631,False
17,5,Christina Milian,Singer/Rapper,11.91489361702127,9.15492053164516,True
17,5,"Nicole ""Snooki"" Polizzi",TV Personality,11.48936170212766,11.072766884002261,False
17,5,Jack Osbourne,TV Personality,11.48936170212766,11.072766876602238,False
17,7,Brant Daugherty,Actor/Actress,12.8668171557562,12.757428574157347,False
17,7,Elizabeth Berkley Lauren,Actor/Actress,12.18961625282167,12.757428574157347,False
17,7,Leah Remini,Actor/Actress,11.96388261851015,12.757428574157347,False
17,7,Corbin Bleu,Actor/Actress,13.318284424379229,12.757428574157347,False
17,7,Amber Riley,Actor/Actress,13.318284424379229,12.757428573756231,False
17,7,Bill Engvall,Comedian,11.28668171557562,12.435591803680444,False
17,7,"Nicole ""Snooki"" Polizzi",TV Personality,12.18961625282167,11.53265726643439,True
17,7,Jack Osbourne,TV Personality,12.8668171557562,12.244608059499544,False
17,8,Brant Daugherty,Actor/Actress,14.0625,13.268559118153126,True
17,8,Elizabeth Berkley Lauren,Actor/Actress,13.020833333333329,14.497035417066234,False
17,8,Leah Remini,Actor/Actress,14.583333333333329,14.497035417066234,False
17,8,Corbin Bleu,Actor/Actress,15.625,14.497035417066234,False
17,8,Amber Riley,Actor/Actress,14.583333333333329,14.497035417066234,False
17,8,Bill Engvall,Comedian,12.5,14.831059118153124,False
17,8,Jack Osbourne,TV Personality,15.625,13.912240095428807,False
17,9,Elizabeth Berkley Lauren,Actor/Actress,17.77777777777777,14.428481250905225,True
17,9,Leah Remini,Actor/Actress,17.14285714285714,16.845881157101392,False
17,9,Corbin Bleu,Actor/Actress,18.41269841269841,16.845881157101395,False
17,9,Amber Riley,Actor/Actress,16.19047619047619,16.845881153960992,False
17,9,Bill Engvall,Comedian,13.33333333333333,18.872925695349668,False
17,9,Jack Osbourne,TV Personality,17.14285714285714,16.160949585581324,False
17,10,Leah Remini,Actor/Actress,18.57142857142857,19.00240374903756,True
17,10,Corbin Bleu,Actor/Actress,21.42857142857142,20.46435578529634,False
17,10,Amber Riley,Actor/Actress,22.57142857142857,20.46435578529634,False
17,10,Bill Engvall,Comedian,17.14285714285714,20.430975177608985,False
17,10,Jack Osbourne,TV Personality,20.285714285714278,19.637909502760774,False
17,11,Corbin Bleu,Actor/Actress,25.90965542177513,26.041666666666668,False
17,11,Amber Riley,Actor/Actress,27.365383574062392,26.041666666666668,False
17,11,Bill Engvall,Comedian,22.270771724567982,22.916666666666664,True
17,11,Jack Osbourne,TV Personality,24.45418927959447,25.0,False
18,1,Billy Dee Williams,Actor/Actress,5.72519083969465,9.33888458471175,False
18,1,Danica McKellar,Actor/Actress,9.16030534351145,8.084164214867705,False
18,1,James Maslow,Actor/Actress,8.015267175572511,8.084164206452188,False
18,1,Candace Cameron Bure,Actor/Actress,9.54198473282442,8.084164206452186,False
18,1,Sean Avery,Athlete,7.63358778625954,9.059337140205455,False
18,1,Diana Nyad,Athlete,6.87022900763358,8.193846416772818,True
18,1,Charlie White,Athlete,10.30534351145038,9.059337139644867,False
18,1,Amy Purdy,Athlete,9.16030534351145,9.059337139644867,False
18,1,Meryl Davis,Athlete,9.16030534351145,9.059337139644867,False
18,1,Drew Carey,Comedian,8.015267175572511,7.1089694604722,False
18,1,Cody Simpson,Singer/Rapper,8.39694656488549,7.1089694604722,False
18,1,NeNe Leakes,TV Personality,8.015267175572511,7.759488890658899,False
18,2,Billy Dee Williams,Actor/Actress,6.14754098360655,10.750640248511944,False
18,2,Danica McKellar,Actor/Actress,9.83606557377049,8.842556960825199,False
18,2,James Maslow,Actor/Actress,10.24590163934426,8.842556970853739,False
18,2,Candace Cameron Bure,Actor/Actress,8.60655737704918,8.842556970853737,False
18,2,Sean Avery,Athlete,8.60655737704918,8.291623855069314,True
18,2,Charlie White,Athlete,10.24590163934426,9.923746414772976,False
18,2,Amy Purdy,Athlete,9.83606557377049,9.923746409282765,False
18,2,Meryl Davis,Athlete,10.24590163934426,9.923746409282769,False
18,2,Drew Carey,Comedian,8.60655737704918,8.291623855069313,False
18,2,Cody Simpson,Singer/Rapper,9.016393442622949,7.881787789495544,False
18,2,NeNe Leakes,TV Personality,8.60655737704918,8.485414115982694,False
18,5,Danica McKellar,Actor/Actress,12.11180124223602,11.01321585904107,False
18,5,James Maslow,Actor/Actress,12.4223602484472,11.01321585904107,False
18,5,Candace Cameron Bure,Actor/Actress,10.8695652173913,11.01321585904107,False
18,5,Charlie White,Athlete,11.49068322981366,12.334801762033708,False
18,5,Amy Purdy,Athlete,11.49068322981366,12.334801762033708,False
18,5,Meryl Davis,Athlete,11.18012422360248,12.334801762033708,False
18,5,Drew Carey,Comedian,8.695652173913041,10.623306974681455,False
18,5,Cody Simpson,Singer/Rapper,10.55900621118012,8.759952937414376,True
18,5,NeNe Leakes,TV Personality,11.18012422360248,10.572687224679838,False
18,6,Danica McKellar,Actor/Actress,12.76595744680851,12.195121951219512,False
18,6,James Maslow,Actor/Actress,12.411347517730489,12.195121951219512,False
18,6,Candace Cameron Bure,Actor/Actress,11.347517730496449,12.195121951219512,False
18,6,Charlie White,Athlete,12.76595744680851,13.658536585365855,False
18,6,Amy Purdy,Athlete,13.47517730496454,13.658536585365855,False
18,6,Meryl Davis,Athlete,14.18439716312056,13.658536585365855,False
18,6,Drew Carey,Comedian,11.347517730496449,10.731707317073171,True
18,6,NeNe Leakes,TV Personality,11.70212765957446,11.707317073170733,False
18,7,Danica McKellar,Actor/Actress,14.229249011857709,13.661202185792352,False
18,7,James Maslow,Actor/Actress,13.83399209486166,13.661202185792352,False
18,7,Candace Cameron Bure,Actor/Actress,14.62450592885375,13.661202185792352,False
18,7,Charlie White,Athlete,14.03162055335968,15.300546448087433,False
18,7,Amy Purdy,Athlete,14.82213438735178,15.300546448087433,False
18,7,Meryl Davis,Athlete,15.41501976284585,15.300546448087433,False
18,7,NeNe Leakes,TV Personality,13.04347826086956,13.114754098360656,True
18,8,Danica McKellar,Actor/Actress,16.8141592920354,15.13329993882218,True
18,8,James Maslow,Actor/Actress,15.929203539823009,16.018255691034565,False
18,8,Candace Cameron Bure,Actor/Actress,15.929203539823009,16.018255691034565,False
18,8,Charlie White,Athlete,17.69911504424778,17.61006289303623,False
18,8,Amy Purdy,Athlete,17.69911504424778,17.61006289303623,False
18,8,Meryl Davis,Athlete,15.929203539823009,17.61006289303623,False
18,9,James Maslow,Actor/Actress,19.89528795811518,19.135627807763548,False
18,9,Candace Cameron Bure,Actor/Actress,18.84816753926701,20.182748226611714,False
