season,week,scheme,celebrity_name,total_judge_score,judge_percent,judge_rank,eliminated_after_week,vote_share_point,vote_share_min,vote_share_max
19,7,rank,Tommy Chong,30.0,0.11605415860735,6.0,False,0.09411767804972676,0.075,0.20500000000000002
19,7,rank,Michael Waltrip,28.0,0.1083172147001934,8.0,False,0.13854927893986976,0.075,0.20500000000000002
19,7,rank,Bethany Mota,37.5,0.1450676982591876,1.0,False,0.13936858992383452,0.075,0.20500000000000002
19,7,rank,Sadie Robertson,31.0,0.1199226305609284,5.0,False,0.09840515539118547,0.075,0.20500000000000002
19,7,percentage,Antonio Sabato Jr.,29.5,0.1141199226305609,7.0,False,0.1406323375575314,0.075,0.20500000000000002
19,7,percentage,Lea Thompson,35.0,0.1353965183752417,2.0,False,0.12734154756252744,0.075,0.20500000000000002
19,7,percentage,Janel Parrish,33.5,0.1295938104448742,4.0,False,0.13492860276283491,0.075,0.20500000000000002
19,7,percentage,Alfonso Ribeiro,34.0,0.1315280464216634,3.0,False,0.15246386554817,0.075,0.20500000000000002
19,7,percentage,Tommy Chong,30.0,0.11605415860735,6.0,False,0.1295869354267518,0.075,0.20500000000000002
19,7,percentage,Michael Waltrip,28.0,0.1083172147001934,8.0,False,0.1524313176271487,0.075,0.20500000000000002
19,7,percentage,Bethany Mota,37.5,0.1450676982591876,1.0,False,0.13343000822632922,0.075,0.20500000000000002
19,7,percentage,Sadie Robertson,31.0,0.1199226305609284,5.0,False,0.1444951768636915,0.075,0.20500000000000002
19,8,rank,Lea Thompson,32.0,0.1290322580645161,5.0,False,0.1357295788196635,0.09285714285714285,0.22285714285714286
19,8,rank,Janel Parrish,43.0,0.1733870967741935,1.0,False,0.17720477460234138,0.09285714285714285,0.22285714285714286
19,8,rank,Alfonso Ribeiro,41.0,0.1653225806451612,2.0,False,0.13221524270322074,0.09285714285714285,0.22285714285714286
19,8,rank,Tommy Chong,29.0,0.1169354838709677,6.0,False,0.14189278410040132,0.09285714285714285,0.22285714285714286
19,8,rank,Michael Waltrip,25.0,0.1008064516129032,7.0,False,0.15920961862822505,0.09285714285714285,0.22285714285714286
19,8,rank,Bethany Mota,40.0,0.1612903225806451,3.0,False,0.11050388314728397,0.09285714285714285,0.22285714285714286
19,8,rank,Sadie Robertson,38.0,0.1532258064516129,4.0,False,0.14413945145585166,0.09285714285714285,0.22285714285714286
19,8,percentage,Lea Thompson,32.0,0.1290322580645161,5.0,False,0.12830476701510377,0.09285714285714285,0.22285714285714286
19,8,percentage,Janel Parrish,43.0,0.1733870967741935,1.0,False,0.13386985694357004,0.09285714285714285,0.22285714285714286
19,8,percentage,Alfonso Ribeiro,41.0,0.1653225806451612,2.0,False,0.14985707245562627,0.09285714285714285,0.22285714285714286
19,8,percentage,Tommy Chong,29.0,0.1169354838709677,6.0,False,0.12972244785375864,0.09285714285714285,0.22285714285714286
19,8,percentage,Michael Waltrip,25.0,0.1008064516129032,7.0,False,0.12416477811321888,0.09285714285714285,0.22285714285714286
19,8,percentage,Bethany Mota,40.0,0.1612903225806451,3.0,False,0.1454105207414612,0.09285714285714285,0.22285714285714286
19,8,percentage,Sadie Robertson,38.0,0.1532258064516129,4.0,False,0.14263656582789014,0.09285714285714285,0.22285714285714286
19,9,rank,Lea Thompson,35.0,0.1635514018691588,5.0,False,0.13627745540924008,0.11666666666666665,0.24666666666666665
19,9,rank,Janel Parrish,38.5,0.1799065420560747,1.0,False,0.16033928294762545,0.11666666666666665,0.24666666666666665
19,9,rank,Alfonso Ribeiro,38.5,0.1799065420560747,1.0,False,0.1563438503742875,0.11666666666666665,0.24666666666666665
19,9,rank,Tommy Chong,28.5,0.1331775700934579,6.0,False,0.1549604196322456,0.11666666666666665,0.24666666666666665
19,9,rank,Bethany Mota,37.0,0.1728971962616822,3.0,False,0.20027290275998705,0.11666666666666665,0.24666666666666665
19,9,rank,Sadie Robertson,36.5,0.1705607476635514,4.0,False,0.16543463814335974,0.11666666666666665,0.24666666666666665
19,9,percentage,Lea Thompson,35.0,0.1635514018691588,5.0,False,0.1955872200875768,0.11666666666666665,0.24666666666666665
19,9,percentage,Janel Parrish,38.5,0.1799065420560747,1.0,False,0.14978904097250384,0.11666666666666665,0.24666666666666665
19,9,percentage,Alfonso Ribeiro,38.5,0.1799065420560747,1.0,False,0.18673655407519732,0.11666666666666665,0.24666666666666665
19,9,percentage,Tommy Chong,28.5,0.1331775700934579,6.0,False,0.16822005675657026,0.11666666666666665,0.24666666666666665
19,9,percentage,Bethany Mota,37.0,0.1728971962616822,3.0,False,0.13582332535558186,0.11666666666666665,0.24666666666666665
19,9,percentage,Sadie Robertson,36.5,0.1705607476635514,4.0,False,0.15137441946228314,0.11666666666666665,0.24666666666666665
19,10,rank,Janel Parrish,39.0,0.2136986301369863,1.0,False,0.2113366857176905,0.15000000000000002,0.28
19,10,rank,Alfonso Ribeiro,37.5,0.2054794520547945,3.0,False,0.24013972942029743,0.15000000000000002,0.28
19,10,rank,Tommy Chong,31.0,0.1698630136986301,5.0,False,0.2239039224099842,0.15000000000000002,0.28
19,10,rank,Bethany Mota,38.0,0.2082191780821917,2.0,False,0.19772539391915375,0.15000000000000002,0.28
19,10,rank,Sadie Robertson,37.0,0.2027397260273972,4.0,False,0.183454036415218,0.15000000000000002,0.28
19,10,percentage,Janel Parrish,39.0,0.2136986301369863,1.0,False,0.21836375781527412,0.15000000000000002,0.28
19,10,percentage,Alfonso Ribeiro,37.5,0.2054794520547945,3.0,False,0.1926118140530331,0.15000000000000002,0.28
19,10,percentage,Tommy Chong,31.0,0.1698630136986301,5.0,False,0.2008047265116871,0.15000000000000002,0.28
19,10,percentage,Bethany Mota,38.0,0.2082191780821917,2.0,False,0.20296791146116838,0.15000000000000002,0.28
19,10,percentage,Sadie Robertson,37.0,0.2027397260273972,4.0,False,0.17139533918585323,0.15000000000000002,0.28
19,11,rank,Janel Parrish,38.99980000000001,0.2494662035526728,3.0,False,0.2665817116216223,0.2,0.33
19,11,rank,Alfonso Ribeiro,40.0,0.2558640849980489,1.0,False,0.24855716992850635,0.2,0.33
19,11,rank,Bethany Mota,38.0,0.2430708807481465,4.0,False,0.2068600986283485,0.2,0.33
19,11,rank,Sadie Robertson,39.333200000000005,0.2515988307011315,2.0,False,0.2522739432198726,0.2,0.33
19,11,percentage,Janel Parrish,38.99980000000001,0.2494662035526728,3.0,False,0.268110322050187,0.2,0.33
19,11,percentage,Alfonso Ribeiro,40.0,0.2558640849980489,1.0,False,0.2593015418663691,0.2,0.33
19,11,percentage,Bethany Mota,38.0,0.2430708807481465,4.0,False,0.2745835098551151,0.2,0.33
19,11,percentage,Sadie Robertson,39.333200000000005,0.2515988307011315,2.0,False,0.2840388166588621,0.2,0.33
20,1,rank,Suzanne Somers,25.0,0.0786163522012578,8.0,False,0.09029093567713707,0.033333333333333326,0.16333333333333333
20,1,rank,Willow Shields,25.0,0.0786163522012578,8.0,False,0.057293952488126736,0.033333333333333326,0.16333333333333333
20,1,rank,Riker Lynch,31.0,0.0974842767295597,2.0,False,0.08933741643884467,0.033333333333333326,0.16333333333333333
20,1,rank,Rumer Willis,32.0,0.10062893081761,1.0,False,0.08308846242535839,0.033333333333333326,0.16333333333333333
20,1,rank,Nastia Liukin,30.0,0.0943396226415094,3.0,False,0.08143118069564727,0.033333333333333326,0.16333333333333333
20,1,rank,Michael Sam,26.0,0.0817610062893081,5.0,False,0.10978731714698883,0.033333333333333326,0.16333333333333333
20,1,rank,Robert Herjavec,28.0,0.0880503144654088,4.0,False,0.06694102817689437,0.033333333333333326,0.16333333333333333
20,1,rank,Charlotte McKinney,22.0,0.0691823899371069,11.0,False,0.11423047000428219,0.033333333333333326,0.16333333333333333
20,1,rank,Noah Galloway,26.0,0.0817610062893081,5.0,False,0.0892834430626594,0.033333333333333326,0.16333333333333333
20,1,rank,Redfoo,22.0,0.0691823899371069,11.0,False,0.11598842227233,0.033333333333333326,0.16333333333333333
20,1,rank,Patti LaBelle,25.0,0.0786163522012578,8.0,False,0.11017659575183622,0.033333333333333326,0.16333333333333333
20,1,rank,Chris Soules,26.0,0.0817610062893081,5.0,False,0.07239015684130408,0.033333333333333326,0.16333333333333333
20,1,percentage,Suzanne Somers,25.0,0.0786163522012578,8.0,False,0.047451583550502274,0.033333333333333326,0.16333333333333333
20,1,percentage,Willow Shields,25.0,0.0786163522012578,8.0,False,0.11174627259360655,0.033333333333333326,0.16333333333333333
20,1,percentage,Riker Lynch,31.0,0.0974842767295597,2.0,False,0.023132928663555992,0.033333333333333326,0.16333333333333333
20,1,percentage,Rumer Willis,32.0,0.10062893081761,1.0,False,0.06892216896237925,0.033333333333333326,0.16333333333333333
20,1,percentage,Nastia Liukin,30.0,0.0943396226415094,3.0,False,0.09397821113306352,0.033333333333333326,0.16333333333333333
20,1,percentage,Michael Sam,26.0,0.0817610062893081,5.0,False,0.06262027842100489,0.033333333333333326,0.16333333333333333
20,1,percentage,Robert Herjavec,28.0,0.0880503144654088,4.0,False,0.06851045179882101,0.033333333333333326,0.16333333333333333
20,1,percentage,Charlotte McKinney,22.0,0.0691823899371069,11.0,False,0.10013085004278369,0.033333333333333326,0.16333333333333333
20,1,percentage,Noah Galloway,26.0,0.0817610062893081,5.0,False,0.09814635508996161,0.033333333333333326,0.16333333333333333
20,1,percentage,Redfoo,22.0,0.0691823899371069,11.0,False,0.07491958258681354,0.033333333333333326,0.16333333333333333
20,1,percentage,Patti LaBelle,25.0,0.0786163522012578,8.0,False,0.04617341548712523,0.033333333333333326,0.16333333333333333
20,1,percentage,Chris Soules,26.0,0.0817610062893081,5.0,False,0.09316144853115055,0.033333333333333326,0.16333333333333333
20,2,rank,Suzanne Somers,28.0,0.0806916426512968,6.0,False,0.08952608173378905,0.033333333333333326,0.16333333333333333
20,2,rank,Willow Shields,32.0,0.0922190201729106,2.0,False,0.054046887075190606,0.033333333333333326,0.16333333333333333
20,2,rank,Riker Lynch,32.0,0.0922190201729106,2.0,False,0.06339575204312337,0.033333333333333326,0.16333333333333333
20,2,rank,Rumer Willis,32.0,0.0922190201729106,2.0,False,0.11302550497975443,0.033333333333333326,0.16333333333333333
20,2,rank,Nastia Liukin,34.0,0.0979827089337175,1.0,False,0.11179329926150913,0.033333333333333326,0.16333333333333333
20,2,rank,Michael Sam,28.0,0.0806916426512968,6.0,False,0.08721180984410476,0.033333333333333326,0.16333333333333333
20,2,rank,Robert Herjavec,28.0,0.0806916426512968,6.0,False,0.09591047951753888,0.033333333333333326,0.16333333333333333
20,2,rank,Charlotte McKinney,26.0,0.0749279538904899,11.0,False,0.09170164406178,0.033333333333333326,0.16333333333333333
20,2,rank,Noah Galloway,27.0,0.0778097982708933,10.0,False,0.10713316990041852,0.033333333333333326,0.16333333333333333
20,2,rank,Redfoo,31.0,0.0893371757925072,5.0,False,0.06123468086234425,0.033333333333333326,0.16333333333333333
20,2,rank,Patti LaBelle,28.0,0.0806916426512968,6.0,False,0.10581566069837471,0.033333333333333326,0.16333333333333333
20,2,rank,Chris Soules,21.0,0.0605187319884726,12.0,False,0.04066222611105341,0.033333333333333326,0.16333333333333333
20,2,percentage,Suzanne Somers,28.0,0.0806916426512968,6.0,False,0.06941760930986923,0.033333333333333326,0.16333333333333333
20,2,percentage,Willow Shields,32.0,0.0922190201729106,2.0,False,0.0761197705752596,0.033333333333333326,0.16333333333333333
20,2,percentage,Riker Lynch,32.0,0.0922190201729106,2.0,False,0.10854539087267395,0.033333333333333326,0.16333333333333333
20,2,percentage,Rumer Willis,32.0,0.0922190201729106,2.0,False,0.14482117467809652,0.033333333333333326,0.16333333333333333
20,2,percentage,Nastia Liukin,34.0,0.0979827089337175,1.0,False,0.07378941789316672,0.033333333333333326,0.16333333333333333
20,2,percentage,Michael Sam,28.0,0.0806916426512968,6.0,False,0.10238256096357763,0.033333333333333326,0.16333333333333333
20,2,percentage,Robert Herjavec,28.0,0.0806916426512968,6.0,False,0.10570304593522972,0.033333333333333326,0.16333333333333333
20,2,percentage,Charlotte McKinney,26.0,0.0749279538904899,11.0,False,0.10461336302080297,0.033333333333333326,0.16333333333333333
20,2,percentage,Noah Galloway,27.0,0.0778097982708933,10.0,False,0.066528661312793,0.033333333333333326,0.16333333333333333
20,2,percentage,Redfoo,31.0,0.0893371757925072,5.0,False,0.06965278282239278,0.033333333333333326,0.16333333333333333
20,2,percentage,Patti LaBelle,28.0,0.0806916426512968,6.0,False,0.05493733577305966,0.033333333333333326,0.16333333333333333
20,2,percentage,Chris Soules,21.0,0.0605187319884726,12.0,False,0.07546755493558507,0.033333333333333326,0.16333333333333333
20,3,rank,Suzanne Somers,25.0,0.0798722044728434,8.0,False,0.10818964972151256,0.04090909090909091,0.1709090909090909
20,3,rank,Willow Shields,32.0,0.1022364217252396,4.0,False,0.09420239914851608,0.04090909090909091,0.1709090909090909
20,3,rank,Riker Lynch,34.0,0.108626198083067,1.0,False,0.12795464445518284,0.04090909090909091,0.1709090909090909
20,3,rank,Rumer Willis,33.0,0.1054313099041533,3.0,False,0.07177197827396782,0.04090909090909091,0.1709090909090909
20,3,rank,Nastia Liukin,34.0,0.108626198083067,1.0,False,0.06580239978641979,0.04090909090909091,0.1709090909090909
20,3,rank,Michael Sam,24.0,0.0766773162939297,9.0,False,0.08392891625921206,0.04090909090909091,0.1709090909090909
20,3,rank,Robert Herjavec,29.0,0.0926517571884984,6.0,False,0.07042825399685673,0.04090909090909091,0.1709090909090909
20,3,rank,Charlotte McKinney,22.0,0.0702875399361022,10.0,False,0.07859719316802131,0.04090909090909091,0.1709090909090909
20,3,rank,Noah Galloway,30.0,0.0958466453674121,5.0,False,0.07059635011192314,0.04090909090909091,0.1709090909090909
20,3,rank,Patti LaBelle,22.0,0.0702875399361022,10.0,False,0.06280524226762031,0.04090909090909091,0.1709090909090909
20,3,rank,Chris Soules,28.0,0.0894568690095846,7.0,False,0.07103026555123831,0.04090909090909091,0.1709090909090909
20,3,percentage,Suzanne Somers,25.0,0.0798722044728434,8.0,False,0.1241435335275761,0.04090909090909091,0.1709090909090909
20,3,percentage,Willow Shields,32.0,0.1022364217252396,4.0,False,0.09417180654954907,0.04090909090909091,0.1709090909090909
20,3,percentage,Riker Lynch,34.0,0.108626198083067,1.0,False,0.09530937690360253,0.04090909090909091,0.1709090909090909
20,3,percentage,Rumer Willis,33.0,0.1054313099041533,3.0,False,0.07569145819970896,0.04090909090909091,0.1709090909090909
20,3,percentage,Nastia Liukin,34.0,0.108626198083067,1.0,False,0.052885658584208704,0.04090909090909091,0.1709090909090909
20,3,percentage,Michael Sam,24.0,0.0766773162939297,9.0,False,0.09564162865594057,0.04090909090909091,0.1709090909090909
20,3,percentage,Robert Herjavec,29.0,0.0926517571884984,6.0,False,0.06332892671077789,0.04090909090909091,0.1709090909090909
20,3,percentage,Charlotte McKinney,22.0,0.0702875399361022,10.0,False,0.1105755377972901,0.04090909090909091,0.1709090909090909
20,3,percentage,Noah Galloway,30.0,0.0958466453674121,5.0,False,0.08752237203098125,0.04090909090909091,0.1709090909090909
20,3,percentage,Patti LaBelle,22.0,0.0702875399361022,10.0,False,0.086687087705847,0.04090909090909091,0.1709090909090909
20,3,percentage,Chris Soules,28.0,0.0894568690095846,7.0,False,0.07877724983921329,0.04090909090909091,0.1709090909090909
20,4,rank,Suzanne Somers,28.0,0.0861538461538461,9.0,False,0.07312078438869049,0.05,0.18
20,4,rank,Willow Shields,39.0,0.12,1.0,False,0.11124319587400196,0.05,0.18
20,4,rank,Riker Lynch,34.0,0.1046153846153846,4.0,False,0.1346009727782162,0.05,0.18
20,4,rank,Rumer Willis,35.0,0.1076923076923077,3.0,False,0.0942477563016176,0.05,0.18
20,4,rank,Nastia Liukin,36.0,0.1107692307692307,2.0,False,0.13390095659692317,0.05,0.18
20,4,rank,Michael Sam,30.0,0.0923076923076923,7.0,False,0.08245188375177975,0.05,0.18
20,4,rank,Robert Herjavec,34.0,0.1046153846153846,4.0,False,0.12903990229754775,0.05,0.18
20,4,rank,Noah Galloway,32.0,0.0984615384615384,6.0,False,0.12897285469459646,0.05,0.18
20,4,rank,Patti LaBelle,30.0,0.0923076923076923,7.0,False,0.12494500212555813,0.05,0.18
20,4,rank,Chris Soules,27.0,0.083076923076923,10.0,False,0.14035683920812447,0.05,0.18
20,4,percentage,Suzanne Somers,28.0,0.0861538461538461,9.0,False,0.08623308106088151,0.05,0.18
20,4,percentage,Willow Shields,39.0,0.12,1.0,False,0.09350563377430092,0.05,0.18
20,4,percentage,Riker Lynch,34.0,0.1046153846153846,4.0,False,0.10280467497400433,0.05,0.18
20,4,percentage,Rumer Willis,35.0,0.1076923076923077,3.0,False,0.07519426340334491,0.05,0.18
20,4,percentage,Nastia Liukin,36.0,0.1107692307692307,2.0,False,0.11078058777838574,0.05,0.18
20,4,percentage,Michael Sam,30.0,0.0923076923076923,7.0,False,0.11639899239425111,0.05,0.18
20,4,percentage,Robert Herjavec,34.0,0.1046153846153846,4.0,False,0.09065323523226758,0.05,0.18
20,4,percentage,Noah Galloway,32.0,0.0984615384615384,6.0,False,0.10611835550355969,0.05,0.18
20,4,percentage,Patti LaBelle,30.0,0.0923076923076923,7.0,False,0.09823407617639772,0.05,0.18
20,4,percentage,Chris Soules,27.0,0.083076923076923,10.0,False,0.10323575584000834,0.05,0.18
20,5,rank,Suzanne Somers,28.0,0.0989399293286219,5.0,False,0.05930635643466308,0.0611111111111111,0.19111111111111112
20,5,rank,Willow Shields,34.0,0.1201413427561837,4.0,False,0.166188130166481,0.0611111111111111,0.19111111111111112
20,5,rank,Riker Lynch,38.0,0.1342756183745583,2.0,False,0.06835695983428114,0.0611111111111111,0.19111111111111112
20,5,rank,Rumer Willis,39.0,0.1378091872791519,1.0,False,0.12723262183077233,0.0611111111111111,0.19111111111111112
20,5,rank,Nastia Liukin,38.0,0.1342756183745583,2.0,False,0.08694657252102997,0.0611111111111111,0.19111111111111112
20,5,rank,Robert Herjavec,24.0,0.0848056537102473,9.0,False,0.10855867282747397,0.0611111111111111,0.19111111111111112
20,5,rank,Noah Galloway,28.0,0.0989399293286219,5.0,False,0.09848191378741357,0.0611111111111111,0.19111111111111112
20,5,rank,Patti LaBelle,27.0,0.0954063604240282,7.0,False,0.10221819492512749,0.0611111111111111,0.19111111111111112
20,5,rank,Chris Soules,27.0,0.0954063604240282,7.0,False,0.07249455354723276,0.0611111111111111,0.19111111111111112
20,5,percentage,Suzanne Somers,28.0,0.0989399293286219,5.0,False,0.11558228746019476,0.0611111111111111,0.19111111111111112
20,5,percentage,Willow Shields,34.0,0.1201413427561837,4.0,False,0.11453680977330295,0.0611111111111111,0.19111111111111112
20,5,percentage,Riker Lynch,38.0,0.1342756183745583,2.0,False,0.08462729029788527,0.0611111111111111,0.19111111111111112
20,5,percentage,Rumer Willis,39.0,0.1378091872791519,1.0,False,0.09059824083393632,0.0611111111111111,0.19111111111111112
20,5,percentage,Nastia Liukin,38.0,0.1342756183745583,2.0,False,0.1503512382500359,0.0611111111111111,0.19111111111111112
20,5,percentage,Robert Herjavec,24.0,0.0848056537102473,9.0,False,0.11969266069364876,0.0611111111111111,0.19111111111111112
20,5,percentage,Noah Galloway,28.0,0.0989399293286219,5.0,False,0.08496014796437616,0.0611111111111111,0.19111111111111112
20,5,percentage,Patti LaBelle,27.0,0.0954063604240282,7.0,False,0.09601414734524409,0.0611111111111111,0.19111111111111112
20,5,percentage,Chris Soules,27.0,0.0954063604240282,7.0,False,0.10376284927276491,0.0611111111111111,0.19111111111111112
20,6,rank,Willow Shields,36.5,0.1289752650176678,2.0,False,0.11335943495021385,0.075,0.20500000000000002
20,6,rank,Riker Lynch,38.0,0.1342756183745583,1.0,False,0.10309242276632269,0.075,0.20500000000000002
20,6,rank,Rumer Willis,35.5,0.1254416961130742,4.0,False,0.10065524217154113,0.075,0.20500000000000002
20,6,rank,Nastia Liukin,36.5,0.1289752650176678,2.0,False,0.14181681928741724,0.075,0.20500000000000002
20,6,rank,Robert Herjavec,33.5,0.1183745583038869,8.0,False,0.13198565648239566,0.075,0.20500000000000002
20,6,rank,Noah Galloway,34.0,0.1201413427561837,6.0,False,0.11737949241993996,0.075,0.20500000000000002
20,6,rank,Patti LaBelle,34.0,0.1201413427561837,6.0,False,0.15012913021366844,0.075,0.20500000000000002
20,6,rank,Chris Soules,35.0,0.1236749116607773,5.0,False,0.1442111795880262,0.075,0.20500000000000002
20,6,percentage,Willow Shields,36.5,0.1289752650176678,2.0,False,0.13281582078815593,0.075,0.20500000000000002
20,6,percentage,Riker Lynch,38.0,0.1342756183745583,1.0,False,0.10445240982601219,0.075,0.20500000000000002
20,6,percentage,Rumer Willis,35.5,0.1254416961130742,4.0,False,0.10040358164127106,0.075,0.20500000000000002
20,6,percentage,Nastia Liukin,36.5,0.1289752650176678,2.0,False,0.14615368289212918,0.075,0.20500000000000002
20,6,percentage,Robert Herjavec,33.5,0.1183745583038869,8.0,False,0.15365945526213232,0.075,0.20500000000000002
20,6,percentage,Noah Galloway,34.0,0.1201413427561837,6.0,False,0.11016574096213926,0.075,0.20500000000000002
20,6,percentage,Patti LaBelle,34.0,0.1201413427561837,6.0,False,0.1413868639048358,0.075,0.20500000000000002
20,6,percentage,Chris Soules,35.0,0.1236749116607773,5.0,False,0.11191205254002784,0.075,0.20500000000000002
20,7,rank,Willow Shields,39.0,0.1535433070866141,2.0,False,0.1209069254056653,0.09285714285714285,0.22285714285714286
20,7,rank,Riker Lynch,37.0,0.1456692913385826,4.0,False,0.13676746934933914,0.09285714285714285,0.22285714285714286
20,7,rank,Rumer Willis,37.0,0.1456692913385826,4.0,False,0.13062816176115435,0.09285714285714285,0.22285714285714286
20,7,rank,Nastia Liukin,41.0,0.1614173228346456,1.0,False,0.13246255097394297,0.09285714285714285,0.22285714285714286
20,7,rank,Robert Herjavec,31.0,0.1220472440944882,6.0,False,0.12645735946536713,0.09285714285714285,0.22285714285714286
20,7,rank,Noah Galloway,38.0,0.1496062992125984,3.0,False,0.1609199200640073,0.09285714285714285,0.22285714285714286
20,7,rank,Chris Soules,31.0,0.1220472440944882,6.0,False,0.13550541320836743,0.09285714285714285,0.22285714285714286
20,7,percentage,Willow Shields,39.0,0.1535433070866141,2.0,False,0.11632323030211789,0.09285714285714285,0.22285714285714286
20,7,percentage,Riker Lynch,37.0,0.1456692913385826,4.0,False,0.12212709983597624,0.09285714285714285,0.22285714285714286
20,7,percentage,Rumer Willis,37.0,0.1456692913385826,4.0,False,0.11571920056917238,0.09285714285714285,0.22285714285714286
20,7,percentage,Nastia Liukin,41.0,0.1614173228346456,1.0,False,0.12967533018184438,0.09285714285714285,0.22285714285714286
20,7,percentage,Robert Herjavec,31.0,0.1220472440944882,6.0,False,0.1238888530935351,0.09285714285714285,0.22285714285714286
20,7,percentage,Noah Galloway,38.0,0.1496062992125984,3.0,False,0.11144036869181359,0.09285714285714285,0.22285714285714286
20,7,percentage,Chris Soules,31.0,0.1220472440944882,6.0,False,0.14964736060086015,0.09285714285714285,0.22285714285714286
20,8,rank,Riker Lynch,39.0,0.1843971631205673,2.0,False,0.1939963744995812,0.11666666666666665,0.24666666666666665
20,8,rank,Rumer Willis,40.0,0.1891252955082742,1.0,False,0.17113657277762703,0.11666666666666665,0.24666666666666665
20,8,rank,Nastia Liukin,38.0,0.1796690307328605,3.0,False,0.16304124745842258,0.11666666666666665,0.24666666666666665
20,8,rank,Robert Herjavec,31.0,0.1465721040189125,6.0,False,0.19504168873015462,0.11666666666666665,0.24666666666666665
20,8,rank,Noah Galloway,31.5,0.1489361702127659,5.0,False,0.1827869610855243,0.11666666666666665,0.24666666666666665
20,8,rank,Chris Soules,32.0,0.1513002364066193,4.0,False,0.13505302402063243,0.11666666666666665,0.24666666666666665
20,8,percentage,Riker Lynch,39.0,0.1843971631205673,2.0,False,0.1788113230546335,0.11666666666666665,0.24666666666666665
20,8,percentage,Rumer Willis,40.0,0.1891252955082742,1.0,False,0.16335176048032002,0.11666666666666665,0.24666666666666665
20,8,percentage,Nastia Liukin,38.0,0.1796690307328605,3.0,False,0.1723215176680095,0.11666666666666665,0.24666666666666665
20,8,percentage,Robert Herjavec,31.0,0.1465721040189125,6.0,False,0.16019740941272295,0.11666666666666665,0.24666666666666665
20,8,percentage,Noah Galloway,31.5,0.1489361702127659,5.0,False,0.14329816998345238,0.11666666666666665,0.24666666666666665
20,8,percentage,Chris Soules,32.0,0.1513002364066193,4.0,False,0.14835538887544641,0.11666666666666665,0.24666666666666665
20,9,rank,Riker Lynch,40.0,0.2547770700636942,1.0,False,0.20657955768989736,0.2,0.33
20,9,rank,Rumer Willis,39.0,0.2484076433121019,3.0,False,0.22786959394978418,0.2,0.33
20,9,rank,Nastia Liukin,40.0,0.2547770700636942,1.0,False,0.2476310688483183,0.2,0.33
20,9,rank,Noah Galloway,38.0,0.2420382165605095,4.0,False,0.25458308526606105,0.2,0.33
20,9,percentage,Riker Lynch,40.0,0.2547770700636942,1.0,False,0.22063854925681098,0.2,0.33
20,9,percentage,Rumer Willis,39.0,0.2484076433121019,3.0,False,0.27631567914975985,0.2,0.33
20,9,percentage,Nastia Liukin,40.0,0.2547770700636942,1.0,False,0.2670781216983334,0.2,0.33
20,9,percentage,Noah Galloway,38.0,0.2420382165605095,4.0,False,0.27828051174261564,0.2,0.33
20,10,rank,Riker Lynch,40.0,0.3448275862068966,1.0,False,0.35892417742037713,0.2833333333333333,0.41333333333333333
20,10,rank,Rumer Willis,40.0,0.3448275862068966,1.0,False,0.32815845905783825,0.2833333333333333,0.41333333333333333
20,10,rank,Noah Galloway,36.0,0.3103448275862069,3.0,False,0.3441316742056016,0.2833333333333333,0.41333333333333333
20,10,percentage,Riker Lynch,40.0,0.3448275862068966,1.0,False,0.3269088605810726,0.2833333333333333,0.41333333333333333
20,10,percentage,Rumer Willis,40.0,0.3448275862068966,1.0,False,0.36698394069902096,0.2833333333333333,0.41333333333333333
20,10,percentage,Noah Galloway,36.0,0.3103448275862069,3.0,False,0.3228305328680648,0.2833333333333333,0.41333333333333333
21,1,rank,Gary Busey,15.0,0.06,9.0,False,0.059053732169532636,0.026923076923076925,0.15692307692307694
21,1,rank,Alexa PenaVega,22.0,0.088,5.0,False,0.09515929063077669,0.026923076923076925,0.15692307692307694
21,1,rank,Carlos PenaVega,23.0,0.092,3.0,False,0.09004126415492317,0.026923076923076925,0.15692307692307694
21,1,rank,Victor Espinoza,15.0,0.06,9.0,False,0.06533991434165856,0.026923076923076925,0.15692307692307694
21,1,rank,Alek Skarlatos,22.0,0.088,5.0,False,0.0845993286478821,0.026923076923076925,0.15692307692307694
21,1,rank,Chaka Khan,13.0,0.052,12.0,False,0.0193233248856491,0.026923076923076925,0.15692307692307694
21,1,rank,Andy Grammer,21.0,0.084,7.0,False,0.08776309719150303,0.026923076923076925,0.15692307692307694
21,1,rank,Tamar Braxton,23.0,0.092,3.0,False,0.06547294911318458,0.026923076923076925,0.15692307692307694
21,1,rank,Nick Carter,24.0,0.096,1.0,False,0.08263330272069591,0.026923076923076925,0.15692307692307694
21,1,rank,Hayes Grier,21.0,0.084,7.0,False,0.0843065290796691,0.026923076923076925,0.15692307692307694
21,1,rank,Bindi Irwin,24.0,0.096,1.0,False,0.10099906184065692,0.026923076923076925,0.15692307692307694
21,1,rank,Kim Zolciak-Biermann,12.0,0.048,13.0,False,0.08603499794174382,0.026923076923076925,0.15692307692307694
21,1,rank,Paula Deen,15.0,0.06,9.0,False,0.07115108413232545,0.026923076923076925,0.15692307692307694
21,1,percentage,Gary Busey,15.0,0.06,9.0,False,0.07978034486068436,0.026923076923076925,0.15692307692307694
21,1,percentage,Alexa PenaVega,22.0,0.088,5.0,False,0.06525049791990409,0.026923076923076925,0.15692307692307694
